iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PAK,Asia,Pakistan,2020-06-04,89249.0,3985.0,3603.0,1838.0,68.0,74.429,396.31,17.695,15.999,8.162,0.302,0.33,1.39,,,,,,,,,20167.0,615511.0,2.733,0.09,15346.0,0.068,0.2348,4.3,tests performed,,,,,,,,,,,,,,69.44,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-05,93983.0,4734.0,3932.286,1935.0,97.0,77.143,417.331,21.021,17.461,8.592,0.431,0.343,1.38,,,,,,,,,22812.0,638323.0,2.834,0.101,16901.0,0.075,0.2327,4.3,tests performed,,,,,,,,,,,,,,69.44,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-06,98943.0,4960.0,4206.714,2002.0,67.0,74.143,439.356,22.025,18.68,8.89,0.298,0.329,1.36,,,,,,,,,22185.0,660508.0,2.933,0.099,18353.0,0.081,0.2292,4.4,tests performed,,,,,,,,,,,,,,69.44,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-07,103671.0,4728.0,4458.714,2067.0,65.0,74.857,460.351,20.995,19.799,9.179,0.289,0.332,1.34,,,,,,,,,23100.0,683608.0,3.036,0.103,19511.0,0.087,0.2285,4.4,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-08,108317.0,4646.0,4559.857,2172.0,105.0,78.714,480.982,20.631,20.248,9.645,0.466,0.35,1.32,,,,,,,,,22225.0,705833.0,3.134,0.099,20671.0,0.092,0.2206,4.5,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-09,113702.0,5385.0,4748.429,2255.0,83.0,81.0,504.894,23.912,21.085,10.013,0.369,0.36,1.31,,,,,,,,,24620.0,730453.0,3.244,0.109,21783.0,0.097,0.218,4.6,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-10,119536.0,5834.0,4896.0,2356.0,101.0,83.714,530.799,25.906,21.741,10.462,0.448,0.372,1.29,,,,,,,,,23799.0,754252.0,3.349,0.106,22701.0,0.101,0.2157,4.6,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-11,125933.0,6397.0,5240.571,2463.0,107.0,89.286,559.205,28.406,23.271,10.937,0.475,0.396,1.26,,,,,,,,,26573.0,780825.0,3.467,0.118,23616.0,0.105,0.2219,4.5,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-12,125933.0,0.0,4564.286,2463.0,0.0,75.429,559.205,0.0,20.268,10.937,0.0,0.335,1.24,,,,,,,,,28344.0,809169.0,3.593,0.126,24407.0,0.108,0.187,5.3,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-13,132405.0,6472.0,4780.286,2551.0,88.0,78.429,587.944,28.739,21.227,11.328,0.391,0.348,1.25,,,,,,,,,29850.0,839019.0,3.726,0.133,25502.0,0.113,0.1874,5.3,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-14,144478.0,12073.0,5829.571,2729.0,178.0,94.571,641.554,53.61,25.886,12.118,0.79,0.42,1.25,,,,,,,,,29546.0,868565.0,3.857,0.131,26422.0,0.117,0.2206,4.5,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-15,148921.0,4443.0,5800.571,2839.0,110.0,95.286,661.284,19.729,25.757,12.607,0.488,0.423,1.19,,,,,,,,,29085.0,897650.0,3.986,0.129,27402.0,0.122,0.2117,4.7,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-16,154760.0,5839.0,5865.429,2975.0,136.0,102.857,687.212,25.928,26.045,13.21,0.604,0.457,1.15,,,,,,,,,25015.0,922665.0,4.097,0.111,27459.0,0.122,0.2136,4.7,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-17,160118.0,5358.0,5797.429,3093.0,118.0,105.286,711.004,23.792,25.743,13.734,0.524,0.468,1.1,,,,,,,,,28117.0,950782.0,4.222,0.125,28076.0,0.125,0.2065,4.8,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-18,165062.0,4944.0,5589.857,3229.0,136.0,109.429,732.958,21.954,24.822,14.338,0.604,0.486,1.07,,,,,,,,,31230.0,982012.0,4.361,0.139,28741.0,0.128,0.1945,5.1,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-19,171666.0,6604.0,6533.286,3382.0,153.0,131.286,762.283,29.325,29.011,15.018,0.679,0.583,1.04,,,,,,,,,29094.0,1011106.0,4.49,0.129,28848.0,0.128,0.2265,4.4,tests performed,,,,,,,,,,,,,,61.11,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-20,176617.0,4951.0,6316.0,3501.0,119.0,135.714,784.268,21.985,28.046,15.546,0.528,0.603,1.0,,,,,,,,,31681.0,1042787.0,4.63,0.141,29110.0,0.129,0.217,4.6,tests performed,,,,,,,,,,,,,,58.33,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-21,181088.0,4471.0,5230.0,3590.0,89.0,123.0,804.121,19.853,23.224,15.941,0.395,0.546,0.96,,,,,,,,,28855.0,1071642.0,4.759,0.128,29011.0,0.129,0.1803,5.5,tests performed,,,,,,,,,,,,,,58.33,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-22,185034.0,3946.0,5159.0,3695.0,105.0,122.286,821.643,17.522,22.909,16.408,0.466,0.543,0.93,,,,,,,,,30520.0,1102162.0,4.894,0.136,29216.0,0.13,0.1766,5.7,tests performed,,,,,,,,,,,,,,60.19,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-23,188926.0,3892.0,4880.857,3755.0,60.0,111.429,838.926,17.282,21.673,16.674,0.266,0.495,0.91,,,,,,,,,24599.0,1126761.0,5.003,0.109,29157.0,0.129,0.1674,6.0,tests performed,,,,,,,,,,,,,,60.19,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-24,192970.0,4044.0,4693.143,3903.0,148.0,115.714,856.883,17.957,20.84,17.331,0.657,0.514,0.89,,,,,,,,,23380.0,1150141.0,5.107,0.104,28480.0,0.126,0.1648,6.1,tests performed,,,,,,,,,,,,,,60.19,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-25,195745.0,2775.0,4383.286,3962.0,59.0,104.714,869.205,12.322,19.464,17.593,0.262,0.465,0.87,,,,,,,,,21835.0,1171976.0,5.204,0.097,27138.0,0.121,0.1615,6.2,tests performed,,,,,,,,,,,,,,60.19,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-26,198883.0,3138.0,3888.143,4035.0,73.0,93.286,883.14,13.934,17.265,17.917,0.324,0.414,0.87,,,,,,,,,21041.0,1193017.0,5.298,0.093,25987.0,0.115,0.1496,6.7,tests performed,,,,,,,,,,,,,,60.19,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-27,202955.0,4072.0,3762.571,4118.0,83.0,88.143,901.221,18.082,16.708,18.286,0.369,0.391,0.87,,,,,,,,,21123.0,1214140.0,5.391,0.094,24479.0,0.109,0.1537,6.5,tests performed,,,,,,,,,,,,,,60.19,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-28,206512.0,3557.0,3632.0,4167.0,49.0,82.429,917.016,15.795,16.128,18.504,0.218,0.366,0.86,,,,,,,,,25013.0,1239153.0,5.502,0.111,23930.0,0.106,0.1518,6.6,tests performed,,,,,,,,,,,,,,60.19,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-29,209337.0,2825.0,3471.857,4304.0,137.0,87.0,929.561,12.544,15.417,19.112,0.608,0.386,0.87,,,,,,,,,23009.0,1262162.0,5.605,0.102,22857.0,0.101,0.1519,6.6,tests performed,,,,,,,,,,,,,,60.19,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-06-30,213470.0,4133.0,3506.286,4395.0,91.0,91.429,947.913,18.353,15.57,19.516,0.404,0.406,0.87,,,,,,,,,20930.0,1283092.0,5.698,0.093,22333.0,0.099,0.157,6.4,tests performed,,,,,,,,,,,,,,60.19,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-01,217809.0,4339.0,3548.429,4473.0,78.0,81.429,967.181,19.267,15.757,19.862,0.346,0.362,0.87,,,,,,,,,22418.0,1305510.0,5.797,0.1,22196.0,0.099,0.1599,6.3,tests performed,,,,,,,,,,,,,,60.19,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-02,221896.0,4087.0,3735.857,4551.0,78.0,84.143,985.329,18.148,16.589,20.209,0.346,0.374,0.87,,,,,,,,,22128.0,1327638.0,5.895,0.098,22237.0,0.099,0.168,6.0,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-03,221896.0,0.0,3287.571,4551.0,0.0,73.714,985.329,0.0,14.598,20.209,0.0,0.327,0.85,,,,,,,,,23135.0,1350773.0,5.998,0.103,22537.0,0.1,0.1459,6.9,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-04,225283.0,3387.0,3189.714,4619.0,68.0,71.571,1000.369,15.04,14.164,20.511,0.302,0.318,0.87,,,,,,,,,22052.0,1372825.0,6.096,0.098,22669.0,0.101,0.1407,7.1,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-05,231818.0,6535.0,3615.143,4762.0,143.0,85.0,1029.388,29.019,16.053,21.146,0.635,0.377,0.88,,,,,,,,,25527.0,1398352.0,6.209,0.113,22743.0,0.101,0.159,6.3,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-06,234509.0,2691.0,3596.0,4839.0,77.0,76.429,1041.337,11.949,15.968,21.488,0.342,0.339,0.87,,,,,,,,,22271.0,1420623.0,6.308,0.099,22637.0,0.101,0.1589,6.3,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-07,237489.0,2980.0,3431.286,4922.0,83.0,75.286,1054.57,13.233,15.237,21.856,0.369,0.334,0.85,,,,,,,,,24530.0,1445153.0,6.417,0.109,23152.0,0.103,0.1482,6.7,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-08,240848.0,3359.0,3291.286,4983.0,61.0,72.857,1069.485,14.916,14.615,22.127,0.271,0.324,0.83,,,,,,,,,21951.0,1467104.0,6.515,0.097,23085.0,0.103,0.1426,7.0,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-09,243599.0,2751.0,3100.429,5058.0,75.0,72.429,1081.701,12.216,13.767,22.46,0.333,0.322,0.82,,,,,,,,,24333.0,1491437.0,6.623,0.108,23400.0,0.104,0.1325,7.5,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-10,246351.0,2752.0,3493.571,5123.0,65.0,81.714,1093.921,12.22,15.513,22.749,0.289,0.363,0.8,,,,,,,,,23421.0,1514858.0,6.727,0.104,23441.0,0.104,0.149,6.7,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-11,248872.0,2521.0,3369.857,5197.0,74.0,82.571,1105.116,11.194,14.964,23.077,0.329,0.367,0.79,,,,,,,,,23569.0,1538427.0,6.831,0.105,23657.0,0.105,0.1424,7.0,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-12,251625.0,2753.0,2829.571,5266.0,69.0,72.0,1117.34,12.225,12.565,23.384,0.306,0.32,0.77,,,,,,,,,24211.0,1562638.0,6.939,0.108,23469.0,0.104,0.1206,8.3,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-13,253604.0,1979.0,2727.857,5320.0,54.0,68.714,1126.128,8.788,12.113,23.623,0.24,0.305,0.76,,,,,,,,,22532.0,1585170.0,7.039,0.1,23507.0,0.104,0.116,8.6,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-14,255769.0,2165.0,2611.429,5386.0,66.0,66.286,1135.742,9.614,11.596,23.917,0.293,0.294,0.74,,,,,,,,,21020.0,1606190.0,7.132,0.093,23005.0,0.102,0.1135,8.8,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-15,257914.0,2145.0,2438.0,5426.0,40.0,63.286,1145.267,9.525,10.826,24.094,0.178,0.281,0.73,,,,,,,,,21749.0,1627939.0,7.229,0.097,22976.0,0.102,0.1061,9.4,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-16,257914.0,0.0,2045.0,5426.0,0.0,52.571,1145.267,0.0,9.081,24.094,0.0,0.233,0.72,,,,,,,,,24244.0,1652183.0,7.337,0.108,22964.0,0.102,0.0891,11.2,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-17,261917.0,4003.0,2223.714,5522.0,96.0,57.0,1163.042,17.775,9.874,24.52,0.426,0.253,0.74,,,,,,,,,23907.0,1676090.0,7.443,0.106,23033.0,0.102,0.0965,10.4,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-18,263496.0,1579.0,2089.143,5568.0,46.0,53.0,1170.054,7.012,9.277,24.725,0.204,0.235,0.72,,,,,,,,,23011.0,1699101.0,7.545,0.102,22953.0,0.102,0.091,11.0,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-19,265083.0,1587.0,1922.571,5599.0,31.0,47.571,1177.101,7.047,8.537,24.862,0.138,0.211,0.7,,,,,,,,,22559.0,1721660.0,7.645,0.1,22717.0,0.101,0.0846,11.8,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-20,266096.0,1013.0,1784.571,5639.0,40.0,45.571,1181.599,4.498,7.924,25.04,0.178,0.202,0.69,,,,,,,,,19108.0,1740768.0,7.73,0.085,22228.0,0.099,0.0803,12.5,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-21,267428.0,1332.0,1665.571,5677.0,38.0,41.571,1187.514,5.915,7.396,25.209,0.169,0.185,0.69,,,,,,,,,17783.0,1758551.0,7.809,0.079,21766.0,0.097,0.0765,13.1,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-22,269191.0,1763.0,1611.0,5709.0,32.0,40.429,1195.342,7.829,7.154,25.351,0.142,0.18,0.68,,,,,,,,,18331.0,1776882.0,7.89,0.081,21278.0,0.094,0.0757,13.2,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-23,270400.0,1209.0,1783.714,5763.0,54.0,48.143,1200.711,5.369,7.921,25.591,0.24,0.214,0.67,,,,,,,,,22408.0,1799290.0,7.99,0.1,21015.0,0.093,0.0849,11.8,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-24,271887.0,1487.0,1424.286,5787.0,24.0,37.857,1207.314,6.603,6.325,25.697,0.107,0.168,0.66,,,,,,,,,22006.0,1821296.0,8.087,0.098,20744.0,0.092,0.0687,14.6,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-25,273113.0,1226.0,1373.857,5822.0,35.0,36.286,1212.758,5.444,6.101,25.853,0.155,0.161,0.65,,,,,,,,,23630.0,1844926.0,8.192,0.105,20832.0,0.093,0.0659,15.2,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-26,273113.0,0.0,1147.143,5822.0,0.0,31.857,1212.758,0.0,5.094,25.853,0.0,0.141,0.64,,,,,,,,,23254.0,1868180.0,8.296,0.103,20931.0,0.093,0.0548,18.2,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-27,274289.0,1176.0,1170.429,5842.0,20.0,29.0,1217.98,5.222,5.197,25.941,0.089,0.129,0.66,,,,,,,,,41666.0,1909846.0,8.481,0.185,24154.0,0.107,0.0485,20.6,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-28,275225.0,936.0,1113.857,5865.0,23.0,26.857,1222.136,4.156,4.946,26.044,0.102,0.119,0.67,,,,,,,,,21256.0,1931102.0,8.575,0.094,24650.0,0.109,0.0452,22.1,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-29,276288.0,1063.0,1013.857,5892.0,27.0,26.143,1226.857,4.72,4.502,26.163,0.12,0.116,0.67,,,,,,,,,21628.0,1952730.0,8.671,0.096,25121.0,0.112,0.0404,24.8,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-30,277402.0,1114.0,1000.286,5924.0,32.0,23.0,1231.803,4.947,4.442,26.306,0.142,0.102,0.67,,,,,,,,,20507.0,1973237.0,8.762,0.091,24850.0,0.11,0.0403,24.8,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-07-31,278305.0,903.0,916.857,5951.0,27.0,23.429,1235.813,4.01,4.071,26.425,0.12,0.104,0.67,,,,,,,,,,,,,24344.0,0.108,0.0377,26.6,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-08-01,278305.0,0.0,741.714,5951.0,0.0,18.429,1235.813,0.0,3.294,26.425,0.0,0.082,0.67,,,,,,,,,,2010170.0,8.926,,23606.0,0.105,0.0314,31.8,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-08-02,279699.0,1394.0,940.857,5976.0,25.0,22.0,1242.003,6.19,4.178,26.536,0.111,0.098,0.69,,,,,,,,,11026.0,2021196.0,8.975,0.049,21859.0,0.097,0.043,23.2,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-08-03,280461.0,762.0,881.714,5999.0,23.0,22.429,1245.387,3.384,3.915,26.639,0.102,0.1,0.7,,,,,,,,,10759.0,2031955.0,9.023,0.048,17444.0,0.077,0.0505,19.8,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-08-04,280461.0,0.0,748.0,5999.0,0.0,19.143,1245.387,0.0,3.321,26.639,0.0,0.085,0.7,,,,,,,,,11915.0,2043870.0,9.076,0.053,16110.0,0.072,0.0464,21.5,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
PAK,Asia,Pakistan,2020-08-05,281136.0,675.0,692.571,6014.0,15.0,17.429,1248.384,2.997,3.075,26.705,0.067,0.077,0.72,,,,,,,,,,,,,14092.0,0.063,0.0491,20.3,tests performed,,,,,,,,,,,,,,66.67,225199929.0,255.573,23.5,4.495,2.78,5034.708,4.0,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,,,,
